كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,مقطع ارائه درس,نوع ارائه,سطح ارائه,حداقل ظرفيت,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمانبندي تشکيل کلاس,زمان امتحان,استاد,ساير اساتيد,مكان برگزاري,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
5990101495,آزمایشگاه پایگاه‌ داده‌ها,عملي,0,2,1633152108,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,يكشنبه  از 16:45 تا 18:30,1403/10/02 از 17:00 تا 18:00,علي فرزانه مهر,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990102228,آزمایشگاه سیستم عامل,عملي,0,1,1633152107,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,يكشنبه  از 15:00 تا 16:45,1403/10/02 از 15:00 تا 17:00,علي فرزانه مهر,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990111675,برنامه‌نویسی مبتنی بر وب,نظري_عملي,1,1,1633152106,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,35,,يكشنبه  از 13:15 تا 15:00,1403/10/08 از 08:00 تا 10:00,علي فرزانه مهر,,دانشکده مهارتی و کارآفرینی-کامپیوتر2,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000004954,مبانی کامپیوتر و برنامه نویسی پیش,نظري,2,0,1633152105,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,دوشنبه  از 15:00 تا 16:45,1403/10/13 از 10:30 تا 12:30,شهرزاد ستایش,,دانشکده مهارتی و کارآفرینی-کامپیوتر2,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000004954,مبانی کامپیوتر و برنامه نویسی پیش,نظري,2,0,1633152104,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,دوشنبه  از 13:15 تا 15:00,1403/10/13 از 10:30 تا 12:30,شهرزاد ستایش,,دانشکده مهارتی و کارآفرینی-کامپیوتر2,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000004954,مبانی کامپیوتر و برنامه نویسی پیش,نظري,2,0,1633152103,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,دوشنبه  از 11:00 تا 11:45 دوشنبه  از  از ...,1403/10/13 از 10:30 تا 12:30,شهرزاد ستایش,,دانشکده مهارتی و کارآفرینی-کامپیوتر2,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000004954,مبانی کامپیوتر و برنامه نویسی پیش,نظري,2,0,1633152102,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,دوشنبه  از 09:15 تا 11:00,1403/10/13 از 10:30 تا 12:30,شهرزاد ستایش,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000004954,مبانی کامپیوتر و برنامه نویسی پیش,نظري,2,0,1633152101,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,دوشنبه  از 07:30 تا 09:15,1403/10/13 از 10:30 تا 12:30,شهرزاد ستایش,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425161995,یادگیری حرکتی,نظري,2,0,16338,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,28,,چهارشنبه  از 16:45 تا 18:30,1403/10/10 از 08:00 تا 10:00,مریم خیرده,,دانشکده مهارتی و کارآفرینی-207,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425122448,حرکات اصلاحی,آزمايشگاهي,1,1,16336,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,32,,چهارشنبه  از 13:15 تا 15:00,1403/10/13 از 08:00 تا 10:00,مهدی نورا,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425208172,زبان فنی,نظري,2,0,16334,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,دوشنبه  از 17:45 تا 19:30,1403/10/09 از 08:00 تا 10:00,حمید سلطانی,,دانشکده مهارتی و کارآفرینی-203,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425199716,کاربرد نرم افزارهای تخصصی در ورزش,كارگاهي,1,1,16333,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,دوشنبه  از 15:00 تا 16:45,1403/10/12 از 08:00 تا 10:00,,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425208571,تمرینات با وزنه,آزمايشگاهي,0,2,16335,خواهران,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,15,,چهارشنبه  از 07:30 تا 10:00,1403/09/27 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5746156275,کارآفرینی,نظري_عملي,2,1,16331,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,يكشنبه  از 10:00 تا 12:30,1403/10/16 از 10:30 تا 12:00,,,,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425153157,نجات غریق,آزمايشگاهي,0,2,16329,خواهران ، مخصوص دانشجویان رشته تربیت بدنی کاردانی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,28,,شنبه  از 12:30 تا 14:00,1403/09/24 از 12:00 تا 14:00,نيلوفر سخنداني,,دانشکده هنر و معماری-استخر بهاران 2-شهرک گلستان,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425208567,حفظ و نگهداری اماکن و تجهیزات ورزشی,نظري,2,0,16328,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,چهارشنبه  از 15:00 تا 16:45,1403/10/18 از 08:00 تا 10:00,مهدی نورا,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425208566,اندازه گیری و ارزشیابی در ورزش,نظري,2,0,16327,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,چهارشنبه  از 11:00 تا 13:15,1403/10/17 از 10:30 تا 13:00,سيدابوالقاسم صدري,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425205717,برنامه ریزی تمرین,نظري,2,0,16326,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,32,,چهارشنبه  از 09:15 تا 11:00,1403/10/16 از 08:00 تا 10:00,سيدابوالقاسم صدري,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425122477,حرکت شناسی,نظري,2,0,16325,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,32,,چهارشنبه  از 07:30 تا 09:15,1403/10/13 از 13:30 تا 15:30,سيدابوالقاسم صدري,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425142825,ماساژ ورزشی,آزمايشگاهي,1,1,16324,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,32,,سه شنبه  از 11:00 تا 13:15,1403/10/11 از 08:00 تا 10:00,سيدابوالقاسم صدري,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425208569,ورزش کودکان,آزمايشگاهي,1,1,16323,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,32,,سه شنبه  از 09:15 تا 11:00,1403/10/15 از 08:00 تا 10:00,مریم خیرده,,دانشکده مهارتی و کارآفرینی-207,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425205709,فیزیولوژی‌ورزشی,نظري,2,0,16322,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,32,,سه شنبه  از 07:30 تا 09:15,1403/10/08 از 08:00 تا 10:00,مریم خیرده,,دانشکده مهارتی و کارآفرینی-207,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425208570,ورزش در آب,آزمايشگاهي,0,2,16321,برادران مخصوص مقطع کاردانی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,28,,يكشنبه  از 10:00 تا 12:00,1403/09/25 از 10:00 تا 12:00,مهدی نورا,,دانشکده هنر و معماری-استخر بهاران 2-شهرک گلستان,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425208570,ورزش در آب,آزمايشگاهي,0,2,16320,خواهران ، مخصوص دانشجویان رشته تربیت بدنی کاردانی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,28,,شنبه  از 10:00 تا 12:00,1403/09/24 از 10:00 تا 12:00,نيلوفر سخنداني,,دانشکده هنر و معماری-استخر بهاران 2-شهرک گلستان,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90180,زبان خارجی,نظري,3,0,16319,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,دوشنبه  از 15:00 تا 17:45,1403/10/17 از 08:00 تا 10:00,حمید سلطانی,,دانشکده مهارتی و کارآفرینی-203,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425181254,بهداشت وصیانت از محیط زیست,نظري,2,0,16318,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,دوشنبه  از 13:15 تا 15:00,1403/10/12 از 10:30 تا 13:00,هادی جهان بین,,دانشکده مهارتی و کارآفرینی-203,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425204670,فیزیک عمومی,نظري,2,0,16317,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,يكشنبه  از 11:00 تا 12:45,1403/10/11 از 10:30 تا 12:00,,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425119332,تغذیه ورزشی,نظري,2,0,16316,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,دوشنبه  از 09:15 تا 11:00,1403/10/08 از 13:30 تا 15:30,مریم خیرده,,دانشکده مهارتی و کارآفرینی-203,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425108565,آناتومی انسان,نظري,2,0,16315,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,دوشنبه  از 07:30 تا 09:15,1403/10/15 از 13:30 تا 15:30,مریم خیرده,,دانشکده مهارتی و کارآفرینی-203,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425105449,اصول سرپرستی در تربیت‌بدنی,نظري,2,0,16314,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,يكشنبه  از 14:00 تا 15:45,1403/10/08 از 10:30 تا 13:00,هادی جهان بین,,دانشکده مهارتی و کارآفرینی-207,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425175219,ریاضیات عمومی ومقدمات آمار,نظري,3,0,16313,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,يكشنبه  از 12:45 تا 14:30,1403/10/10 از 10:30 تا 12:00,,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4729126575,رشد و تکامل حرکتی,نظري,2,0,16312,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,سه شنبه  از 16:45 تا 18:30,1403/10/17 از 13:30 تا 15:30,مریم خیرده,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55122,زیست شناسی (جبرانی),نظري,2,0,16311,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,سه شنبه  از 15:00 تا 16:45,1403/10/16 از 13:30 تا 15:30,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425113548,بیوشیمی,نظري,2,0,16310,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,50,,سه شنبه  از 13:15 تا 15:00,1403/10/15 از 10:30 تا 13:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
